Occurrence_Code,acft_model,num_eng,eng_type,crew_category,crew_age,latitude,longitude,light_cond,vis_sm,wx_temp,wind_dir_deg,wind_vel_kts,altimeter,code
551090,7GCBC,1.0,REC,DSTU,63.0,063730N,0142316W,DAYL,10.0,34.0,209.92835497835492,5.571285714285713,29.7199993133545,TVRA
552370,PA-28-151,1.0,REC,PLT,26.0,385830N,0761937W,DAYL,10.0,48.0,212.5754899606997,8.018592466529002,30.0100002288818,UNK
550230,PA-22/20,1.0,REC,PLT,52.0,455257N,1113350W,DAYL,30.0,0.0,110.0,10.0,30.036088825844075,UNK
300300,PA-32-260,1.0,REC,PLT,50.0,035392N,0112853W,DAYL,10.0,52.0,210.0,22.0,29.8700008392334,AUTR
402330,Titan Tornado S,1.0,REC,PLT,43.0,444459N,1162649W,DAYL,10.0,61.0,164.62222297823436,5.2,29.886443759796403,FSS
551230,560XL,2.0,TF,PLT,59.0,056570N,0015800W,DAYL,10.0,30.0,320.0,12.0,29.9400005340576,AUTR
551230,560XL,2.0,TF,CPLT,45.0,056570N,0015800W,DAYL,10.0,30.0,320.0,12.0,29.9400005340576,AUTR
552230,620B,1.0,REC,PLT,49.0,315040N,0992939W,DAYL,10.0,64.0,360.0,11.0,30.3700008392334,UNK
402900,SR22,1.0,REC,PLT,54.0,031180N,0934042W,DAYL,10.0,82.0,180.0,5.0,29.9400005340576,FSS
100040,G36,1.0,REC,PLT,35.0,375631N,0965018W,DAYL,10.0,46.0,90.0,12.0,30.0,NWS
551092,172R,1.0,REC,PLT,38.0,385338N,1195943W,DAYL,10.0,45.0,210.0,19.0,29.7299995422363,FSS
552330,180,1.0,REC,PLT,61.0,057450N,1522938W,DAYL,10.0,37.0,100.0,6.0,30.3500003814697,FSS
251900,CL600-2D24,2.0,TF,PLT,39.0,445255N,0931318W,DAYL,2.0,54.0,140.0,11.0,30.0,AUTR
251900,CL600-2D24,2.0,TF,KPLT,52.0,445255N,0931318W,DAYL,2.0,54.0,140.0,11.0,30.0,AUTR
252330,690C,2.0,TP,PLT,54.0,003904N,0119457W,DAYL,10.0,63.0,180.0,7.0,30.1000003814697,AUTR
552230,PA-18,1.0,REC,PLT,59.0,315235N,1064131W,DAYL,10.0,82.0,250.0,14.0,29.9300003051758,NET
402341,SNJ-5,1.0,REC,PLT,48.0,394936N,1063636W,DAYL,10.0,55.0,197.19051774256303,6.241436798708538,30.1100006103516,FSS
350470,RV-7A,1.0,REC,PLT,44.0,365336N,1212436W,DAYL,6.0,55.0,260.0,11.0,30.0499992370605,UNK
552330,421C,2.0,REC,PLT,37.0,403633N,1031532W,DAYL,10.0,63.0,286.19797619047625,5.0,29.7000007629395,NET
350341,Kolb Firestar II,1.0,REC,PLT,62.0,352520N,0803714W,DAYL,10.0,73.0,60.0,6.0,30.1000003814697,NET
508250,172N,1.0,REC,PLT,30.0,445319N,0011666W,DAYL,10.0,41.0,180.0,3.0,30.0699996948242,AUTR
508250,172,1.0,REC,PLT,52.0,445319N,0011666W,DAYL,10.0,41.0,180.0,3.0,30.0699996948242,AUTR
402340,175A,1.0,REC,PLT,33.0,038310N,0121300W,DAYL,10.0,70.0,170.0,8.0,30.0400009155273,AUTR
402191,182H,1.0,REC,PLT,43.0,034430N,0112350W,NITE,10.0,57.0,200.0,4.0,29.9500007629395,NET
508250,PA24-260,1.0,REC,PLT,47.0,295644N,0092849W,DAYL,10.0,79.0,190.0,10.0,30.0300006866455,UNK
552230,PA-22,1.0,REC,PLT,48.0,057340N,0157130W,DAYL,10.0,34.0,164.62222297823436,5.2,29.886443759796403,UNK
350240,A35,1.0,REC,PLT,42.0,032629N,0841122W,DAYL,10.0,66.0,210.0,6.0,29.9599990844727,AUTR
402210,182,1.0,REC,PLT,47.0,394944N,1053616W,NR,30.0,59.0,350.0,5.0,29.7800006866455,UNK
450240,M20M,1.0,REC,PLT,40.0,372640N,0773554W,DAYL,10.0,63.0,360.0,4.0,30.1399993896484,COWX
552094,560XL,2.0,TF,PLT,38.0,041401N,0734227W,DAYL,10.0,55.0,290.0,11.0,30.1299991607666,FSS
552094,560XL,2.0,TF,CPLT,63.0,041401N,0734227W,DAYL,10.0,55.0,290.0,11.0,30.1299991607666,FSS
350332,A320,2.0,TF,PLT,54.0,404123N,0741028W,DAYL,10.0,27.0,310.0,14.0,30.0400009155273,AUTR
350332,A320,2.0,TF,CPLT,40.0,404123N,0741028W,DAYL,10.0,27.0,310.0,14.0,30.0400009155273,AUTR
551092,152,1.0,REC,DSTU,27.0,324023N,0009765W,DAYL,10.0,55.0,200.0,14.0,29.8700008392334,NWS
452342,S-2R,1.0,REC,PLT,46.0,324552N,1152449W,DAYL,10.0,88.0,210.0,4.0,29.7700004577637,UNK
600341,E-55,2.0,REC,FLTI,53.0,474627N,1164910W,DAYL,10.0,52.0,160.0,9.0,30.1299991607666,AUTR
600341,E-55,2.0,REC,DSTU,43.0,474627N,1164910W,DAYL,10.0,52.0,160.0,9.0,30.1299991607666,AUTR
350342,PA-28-140,1.0,REC,PLT,56.0,443242N,0893149W,DAYL,10.0,63.0,180.0,7.0,29.8999996185303,UNK
507240,Drifter 912,1.0,REC,DSTU,44.0,253331N,0803054W,DAYL,10.0,77.0,200.0,5.0,29.9500007629395,UNK
550230,Velocity 173 Fixed,1.0,REC,PLT,55.0,291649N,0082729W,DAYL,10.0,84.0,230.0,13.0,29.9599990844727,AUTR
551094,C23,1.0,REC,PLT,46.0,035371N,0106522W,DAYL,10.0,68.0,270.0,16.0,29.8099994659424,AUTR
550094,305-A,1.0,REC,PLT,47.0,213446N,1581150W,DAYL,10.0,73.0,190.0,5.0,30.0400009155273,UNK
552330,7KCAB,1.0,REC,PLT,56.0,325453N,0855746W,DAYL,10.0,82.0,70.0,6.0,30.0200004577637,UNK
551380,M-5-235C,1.0,REC,PLT,54.0,371317N,1103249W,DAYL,10.0,68.0,164.62222297823436,5.2,29.886443759796403,UNK
100030,G-164,1.0,REC,PLT,53.0,039290N,0121540W,DAYL,10.0,0.0,108.7640518385212,8.0,30.015630463722523,UNK
551092,172,1.0,REC,DSTU,25.0,030412N,0853435W,DAYL,10.0,0.0,164.62222297823436,5.2,29.886443759796403,MIL
350240,AT-402,1.0,TP,PLT,56.0,323533N,1042520W,DAYL,10.0,66.0,340.0,23.0,30.0699996948242,AUTR
552230,185E,1.0,REC,PLT,38.0,044538N,0121125W,DAYL,10.0,63.0,164.62222297823436,5.0,29.886443759796403,NET
300330,SeaRey,1.0,REC,PLT,55.0,284248N,0081165W,DAYL,10.0,0.0,164.62222297823436,5.2,29.886443759796403,UNK
452220,AT-502B,1.0,TP,PLT,26.0,345437N,0091559W,DAYL,10.0,0.0,164.62222297823436,5.2,29.886443759796403,UNK
350341,PA-28-140,1.0,REC,PLT,38.0,343741N,0843135W,DAYL,10.0,64.0,140.0,4.0,30.1700000762939,UNK
400401,PA-32-260,1.0,REC,PLT,44.0,352419N,0825043W,NDRK,10.0,52.0,330.0,22.0,29.6700000762939,UNK
551090,172S,1.0,REC,DSTU,34.0,291047N,0081329W,DAYL,10.0,81.0,40.0,5.0,29.9599990844727,UNK
350341,AA-1A,1.0,REC,FLTI,50.0,331037N,0864658W,DAYL,10.0,72.0,10.0,4.0,29.9500007629395,UNK
350341,AA-1A,1.0,REC,DSTU,47.0,331037N,0864658W,DAYL,10.0,72.0,10.0,4.0,29.9500007629395,UNK
300900,PA-28-140,1.0,REC,DSTU,29.0,323059N,0845620W,DAYL,8.0,63.0,100.0,14.0,30.0400009155273,NWS
402240,V35,1.0,REC,PLT,65.0,039438N,0814324W,DAYL,3.0,52.0,320.0,9.0,29.75,AUTR
452220,PA-25-235,1.0,REC,PLT,55.0,043547N,0009082W,DAYL,10.0,68.0,330.0,8.0,29.9699993133545,AUTR
153200,P206A,1.0,REC,PLT,50.0,365336N,1212437W,DAYL,10.0,0.0,320.0,9.0,29.927708028360826,UNK
551092,152,1.0,REC,PLT,38.0,403032N,1221736W,NITE,10.0,70.0,50.0,3.0,29.7900009155273,NWS
450341,DH112 Venom,1.0,TJ,PLT,59.0,004072N,0104415W,DAYL,10.0,70.0,10.0,8.0,30.2800006866455,COWX
551240,B-23,1.0,REC,PLT,55.0,343615N,1131022W,DAYL,10.0,86.0,350.0,11.0,30.1700000762939,UNK
552094,310Q,2.0,REC,PLT,52.0,033185N,1043150W,DAYL,10.0,66.0,330.0,19.0,29.9599990844727,AUTR
551240,PA-46-350P,1.0,REC,PLT,57.0,035566N,0079357W,DAYL,10.0,66.0,50.0,12.0,30.0400009155273,AUTR
552230,172,1.0,REC,PLT,59.0,612459N,1493026W,DAYL,10.0,48.0,290.0,4.0,29.6800003051758,AUTR
350341,PA-36,1.0,REC,PLT,65.0,353241N,0098406W,DAYL,10.0,77.0,40.0,3.0,29.8199996948242,AUTR
450470,RV-4,1.0,REC,PLT,40.0,035254N,0110459W,DAYL,10.0,52.0,120.0,5.0,29.9500007629395,UNK
401342,182L,1.0,REC,PLT,52.0,381324N,0853929W,DAYL,10.0,68.0,200.0,8.0,29.8799991607666,UNK
350341,Bellanca 14-19-3,1.0,REC,PLT,40.0,344959N,0921514W,DAYL,7.0,81.0,120.0,8.0,29.8600006103516,AUTR
551230,Quickie Q2,1.0,REC,PLT,42.0,425428N,1062751W,DAYL,10.0,54.0,200.0,16.0,29.7900009155273,UNK
500241,V35B,1.0,REC,PLT,61.0,041018N,1212650W,DAYL,10.0,39.0,349.2,4.0,29.4699993133545,UNK
450240,Kolbra,1.0,REC,PLT,58.0,042574N,1171655W,DAYL,10.0,59.0,202.72164727528536,6.0,29.8700008392334,UNK
350240,1900C,2.0,TP,PLT,40.0,045501N,1082821W,NDRK,10.0,46.0,80.0,18.0,29.743628958111703,AUTR
350470,172M,1.0,REC,PLT,57.0,452420N,0115290W,DAYL,10.0,28.0,169.84160987628738,9.633906851797216,30.0400009155273,UNK
550092,182P,1.0,REC,PLT,57.0,345356N,1202727W,DAYL,9.0,72.0,340.0,5.0,30.0,AUTR
350330,KR-2,1.0,REC,PLT,36.0,465810N,1225410W,DAYL,10.0,75.0,210.0,5.0,29.9699993133545,UNK
550470,PA-28-181,1.0,REC,PLT,47.0,041445N,0881212W,DAYL,10.0,57.0,60.0,15.0,29.75,UNK
551092,152,1.0,REC,DSTU,21.0,333137N,1121742W,DAYL,20.0,66.0,228.2456513600377,9.126797460318674,29.9500007629395,AUTR
402150,Varieze,1.0,REC,PLT,42.0,394458N,0991912W,DAYL,10.0,55.0,320.0,28.0,29.8500003814697,UNK
300470,172A,1.0,REC,PLT,43.0,041290N,0080260W,DAYL,10.0,61.0,20.0,5.0,30.0900001525879,UNK
552230,B19,1.0,REC,PLT,57.0,435531N,1185720W,DAYL,10.0,70.0,240.0,9.515049943091832,29.9500007629395,FSS
551092,172N,1.0,REC,PLT,61.0,315534N,1115323W,DAYL,10.0,0.0,216.09013850211167,4.0,29.89151715970564,NWS
250470,172N,1.0,REC,PLT,45.0,038832N,0782717W,DAYL,1.0,45.0,270.0,4.0,29.4500007629395,COWX
552230,DA-40,1.0,REC,PLT,53.0,042940N,1202356W,DAYL,10.0,66.0,220.0,10.0,29.9599990844727,NWS
551230,172,1.0,REC,DSTU,53.0,454824N,1095854W,DAYL,10.0,55.0,230.0,15.0,29.9599990844727,NET
450338,Lightning,1.0,REC,PLT,62.0,322434N,0111136W,DAYL,10.0,75.0,150.0,6.0,30.0,UNK
550390,172M,1.0,REC,PLT,39.0,341550N,1165122W,DAYL,19.0,54.0,240.0,9.0,30.1100006103516,AUTR
402120,310Q,2.0,REC,PLT,26.0,402959N,1064222W,DAYL,10.0,37.0,70.0,9.0,30.0300006866455,NWS
401341,208B,1.0,TP,PLT,25.0,391936N,0853121W,DAYL,10.0,73.0,280.0,6.0,29.9500007629395,NWS
551240,172M,1.0,REC,PLT,57.0,032739N,0081127W,DAYL,8.0,81.0,220.0,3.0,29.9799995422363,UNK
551092,172S,1.0,REC,PLT,22.0,281714N,0081268W,DAYL,10.0,84.0,290.0,9.0,29.9599990844727,AUTR
350270,AA-1C,1.0,REC,FLTI,28.0,040514N,0075054W,DAYL,10.0,55.0,310.0,8.0,29.6399993896484,UNK
350270,AA-1C,1.0,REC,DSTU,24.0,040514N,0075054W,DAYL,10.0,55.0,310.0,8.0,29.6399993896484,UNK
100040,PA28,1.0,REC,PLT,42.0,391120N,0833220W,DAYL,10.0,75.0,210.0,13.0,30.0400009155273,NWS
508490,J3C-65,1.0,REC,PLT,56.0,036322N,0078470W,DUSK,10.0,82.0,210.0,11.0,30.0499992370605,UNK
552330,690A,2.0,TP,FLTI,40.0,047164N,1223441W,DAYL,10.0,52.0,165.86964040338552,5.906502317127316,30.2000007629395,AUTR
402340,P210N,1.0,REC,PLT,52.0,353210N,1131432W,DAYL,20.0,45.0,240.0,20.0,29.7600002288818,FSS
350342,AA-5A,1.0,REC,PLT,61.0,352935N,0864816W,DAYL,10.0,75.0,200.0,12.0,29.8899993896484,NWS
100020,337A,2.0,REC,PLT,60.0,393940N,0741820W,DAYL,10.0,70.0,250.0,11.0,29.6100006103516,UNK
402210,Lancair IV-P,1.0,REC,PLT,56.0,352542N,0774827W,DAYL,7.0,70.0,210.0,5.0,29.9300003051758,UNK
500341,Spacewalker,1.0,REC,PLT,54.0,029385N,0974910W,DAYL,9.8,82.0,180.0,9.0,29.9799995422363,AUTR
350240,PA-18-150,1.0,REC,FLTI,23.0,062320N,0153370W,DAYL,10.0,30.0,70.0,25.0,30.03290005366007,UNK
350240,PA-18-150,1.0,REC,DSTU,48.0,062320N,0153370W,DAYL,10.0,30.0,70.0,25.0,30.03290005366007,UNK
507191,180K,1.0,REC,PLT,55.0,403416N,1222416W,DAYL,10.0,57.0,265.1732548105144,10.08408225108225,29.9799995422363,UNK
551092,SHA Glasair,1.0,REC,PLT,49.0,393413N,1223615W,DAYL,20.0,0.0,164.62222297823436,5.0,29.886443759796403,UNK
552230,A185F,1.0,REC,PLT,56.0,371642N,0110340W,DAYL,10.0,72.0,185.3252640030162,5.0,29.9500007629395,UNK
552095,B200,2.0,TP,PLT,42.0,381546N,1215539W,DAYL,10.0,99.0,210.0,6.0,29.9699993133545,COWX
402360,G35,1.0,REC,PLT,29.0,029320N,0805656W,DAYL,10.0,66.0,30.0,6.0,30.2299995422363,COWX
450341,172 M,1.0,REC,PLT,42.0,004157N,0744413W,DAYL,10.0,77.0,195.90919662912128,6.0,30.0100002288818,NWS
450341,172 M,1.0,REC,DSTU,37.0,004157N,0744413W,DAYL,10.0,77.0,195.90919662912128,6.0,30.0100002288818,NWS
253094,EPIC LT,1.0,TP,PLT,45.0,291233N,0994649W,DAYL,10.0,91.0,270.0,5.0,29.6200008392334,AUTR
300400,TBM 700 (850),1.0,TP,PLT,56.0,413832N,0913335W,DAYL,5.0,57.0,100.0,21.0,29.5100002288818,AUTR
452241,PA-18,1.0,REC,PLT,34.0,059285N,0161475W,DAYL,10.0,0.0,270.0,25.0,29.83099949836732,FSS
350330,G-164C,1.0,REC,PLT,60.0,341544N,0911827W,DAYL,15.0,75.0,180.0,6.0,30.00301867298942,UNK
100900,EA 300/L,1.0,REC,PLT,39.0,004186N,0100912W,DAYL,10.0,63.0,80.0,24.0,29.2299995422363,FSS
452270,AcroSport II,1.0,REC,PLT,52.0,384211N,0090341W,DAYL,10.0,79.0,182.1702255368382,6.791559076759154,29.9599990844727,UNK
100900,EA500,2.0,TF,PLT,44.0,041479N,0087459W,DAYL,10.0,82.0,190.0,13.0,29.7099990844727,AUTR
100900,EA500,2.0,TF,CPLT,44.0,041479N,0087459W,DAYL,10.0,82.0,190.0,13.0,29.7099990844727,AUTR
551092,65-A90,2.0,TP,PLT,53.0,283720N,0080508W,DAYL,7.0,81.0,10.0,12.0,30.0100002288818,UNK
300340,A75N1,1.0,REC,PLT,54.0,391918N,0078540W,DAYL,10.0,72.0,120.0,5.0,29.2999992370605,UNK
402342,RV-6,1.0,REC,PLT,52.0,413110N,0883620W,DAYL,7.0,63.0,280.0,7.0,29.8899993896484,NET
551240,EMB-110P1,2.0,TP,PLT,32.0,444036N,0745654W,DAYL,2.0,36.0,132.29,11.159,29.5400009155273,AUTR
552400,PA-22-135,1.0,REC,PLT,21.0,403249N,0864053W,DAYL,10.0,63.0,270.0,8.0,29.6499996185303,NET
301160,BE-58,2.0,REC,PLT,26.0,032202N,0901312W,DAWN,6.0,79.0,170.0,10.0,29.9500007629395,AUTR
507340,S-12 XL,1.0,REC,FLTI,59.0,334646N,0811427W,DAYL,9.0,81.0,260.0,8.0,29.9599990844727,AUTR
300240,PA-28R-180,1.0,REC,PLT,65.0,324310N,0824314W,DAYL,10.0,81.0,270.0,13.0,29.7299995422363,AUTR
551380,T182T,1.0,REC,PLT,63.0,413157N,0711653W,DAYL,10.0,54.0,20.0,15.0,29.6900005340576,AUTR
350342,PA-28R-201T,1.0,REC,PLT,61.0,293931N,0814120W,DAYL,10.0,79.0,140.0,6.0,30.0100002288818,AUTR
300320,108-3,1.0,REC,PLT,65.0,033259N,0971356W,DAYL,10.0,82.0,360.0,10.0,29.6000003814697,AUTR
551320,PA-28-161,1.0,REC,FLTI,23.0,033259N,0971356W,DAYL,10.0,82.0,360.0,10.0,29.6000003814697,AUTR
551320,PA-28-161,1.0,REC,DSTU,60.0,033259N,0971356W,DAYL,10.0,82.0,360.0,10.0,29.6000003814697,AUTR
100040,M20J,1.0,REC,PLT,65.0,411629N,0011125W,DAYL,10.0,63.0,250.0,22.0,29.8199996948242,FSS
250230,150H,1.0,REC,PLT,31.0,332211N,0815752W,DAYL,10.0,86.0,280.0,11.0,29.5699996948242,COWX
452341,G-164B,1.0,REC,PLT,39.0,434130N,1165625W,DAYL,15.0,64.0,164.62222297823436,5.2,29.886443759796403,UNK
509240,Edge,1.0,REC,PLT,59.0,351625N,0782645W,DAYL,10.0,72.0,146.7136674537528,9.622797872062575,30.1000003814697,UNK
300200,A36,1.0,REC,PLT,54.0,415517N,0712945W,DAYL,10.0,57.0,197.1958028898177,7.52567106568481,30.1200008392334,AUTR
552200,PA-30,2.0,REC,PLT,45.0,415517N,0712945W,DAYL,10.0,57.0,197.1958028898177,7.52567106568481,30.1200008392334,AUTR
402342,PA-18-135,1.0,REC,PLT,40.0,334810N,0784326W,DAYL,7.0,84.0,230.0,11.0,30.008708646974405,AUTR
350342,LARK 95,1.0,REC,PLT,37.0,039410N,0084150W,DAYL,10.0,68.0,290.0,13.0,30.0200004577637,UNK
350341,140,1.0,REC,PLT,65.0,424126N,0881817W,DAYL,10.0,57.0,80.0,8.0,29.8400001525879,AUTR
350400,150G,1.0,REC,PLT,50.0,030138N,0962228W,DAYL,10.0,90.0,170.0,5.0,30.0100002288818,AUTR
450342,A188B,1.0,REC,PLT,62.0,382034N,0981336W,DAYL,10.0,81.0,330.0,3.0,30.060171068680475,AUTR
350342,AT-301A,1.0,REC,PLT,61.0,292622N,0962918W,DAYL,10.0,88.0,240.0,3.0,29.9500007629395,TVRA
452241,G-164B,1.0,TP,PLT,24.0,003658N,0090449W,DAYL,10.0,79.0,241.32176768130216,7.185322093610832,29.9699993133545,COMP
452330,S2R-G6,1.0,TP,PLT,49.0,341236N,0092123W,DAYL,10.0,77.0,240.0,6.0,30.0100002288818,UNK
402340,Avid Flyer Mk IV,1.0,REC,PLT,46.0,374018N,0097440W,DAYL,10.0,72.0,270.0,5.0,30.1100006103516,NET
301300,R172K,1.0,REC,PLT,21.0,035828N,0982837W,DAYL,10.0,86.0,191.4501705821436,5.0,30.1900005340576,UNK
508360,172R,1.0,REC,FLTI,29.0,341155N,0964028W,DAYL,10.0,73.0,30.0,3.0,30.0599994659424,AUTR
508360,172R,1.0,REC,PLT,20.0,341155N,0964028W,DAYL,10.0,73.0,30.0,3.0,30.0599994659424,AUTR
552230,PA-18-150,1.0,REC,DSTU,51.0,644855N,1473135W,DAYL,10.0,46.0,240.0,5.0,30.1499996185303,AUTR
402192,182D,1.0,REC,PLT,58.0,046400N,0122580W,DAYL,10.0,70.0,240.0,6.0,29.7900009155273,UNK
350241,R172K,1.0,REC,PLT,34.0,341545N,1165211W,DAYL,10.0,77.0,260.0,9.0,30.3700008392334,UNK
300342,PA-18,1.0,REC,PLT,39.0,615550N,1502243W,DAYL,20.0,55.0,180.0,3.0,30.08280817183894,UNK
450241,S2C,1.0,TP,PLT,21.0,425127N,1152221W,DAYL,10.0,63.0,310.0,14.0,30.0599994659424,UNK
550230,CE-172M,1.0,REC,DSTU,20.0,029321N,0982811W,DAYL,10.0,91.0,10.0,8.0,29.8400001525879,AUTR
350341,Pazmany PL-2,1.0,REC,PLT,55.0,355740N,0952031W,DAYL,10.0,55.0,320.0,14.0,30.0599994659424,AUTR
350342,Airborne Edge-X,1.0,REC,PLT,47.0,036148N,0106245W,DAYL,10.0,79.0,240.0,6.0,30.0,UNK
508342,PA-18-150,1.0,REC,PLT,33.0,594514N,1545440W,DAYL,10.0,50.0,90.0,18.0,29.7999992370605,AUTR
300342,172S,1.0,REC,PLT,23.0,381350N,1124031W,DAYL,10.0,66.0,330.0,8.0,30.2000007629395,AUTR
506402,T206H,1.0,REC,PLT,48.0,002971N,0083529W,NDRK,10.0,61.0,163.2310497278941,11.423080041690334,30.0,UNK
400340,A36,1.0,REC,PLT,48.0,471240N,0933035W,DAYL,10.0,59.0,182.62573537573536,8.854249361749364,29.75,AUTR
552230,PA-34,2.0,REC,PLT,26.0,033375N,0114430W,DAYL,10.0,0.0,90.0,4.0,29.862530041272247,AUTR
402900,99,2.0,TP,PLT,58.0,392211N,0091139W,DAYL,10.0,72.0,250.0,7.0,30.0300006866455,UNK
300342,AT-502B,1.0,TP,PLT,49.0,401636N,0094026W,NR,10.0,75.0,234.38024723239604,9.51089423951559,30.0900001525879,UNK
300230,201B,1.0,REC,PLT,50.0,038824N,0098254W,DAYL,10.0,64.0,350.0,6.0,30.104844618896504,UNK
402401,172M,1.0,REC,PLT,40.0,019122N,1553616W,DAYL,10.0,81.0,120.0,12.0,30.0499992370605,FSS
551095,M20K,1.0,REC,PLT,61.0,402815N,0812511W,DAYL,10.0,77.0,265.1732548105144,10.08408225108225,29.9799995422363,AUTR
506191,CH-701,1.0,REC,PLT,46.0,411240N,0080589W,DAYL,9.0,75.0,320.0,6.0,29.9699993133545,NET
301150,SR-20,1.0,REC,DSTU,22.0,292115N,0822822W,DAYL,10.0,86.0,240.0,6.0,30.0400009155273,AUTR
100040,Pitts S-1,1.0,REC,PLT,59.0,275436N,0824114W,DAYL,10.0,79.0,120.0,4.0,30.06375222647952,AUTR
550096,182,1.0,REC,PLT,42.0,384510N,1094510W,DAYL,10.0,68.0,320.0,19.0,30.07949068441845,AUTR
551092,172M,1.0,REC,FLTI,25.0,374924N,1213720W,DAYL,10.0,72.0,250.0,7.0,30.00145307413516,AUTR
551092,172P,1.0,REC,DSTU,25.0,472914N,1224532W,DAYL,10.0,52.0,90.0,7.0,30.018775389674666,AUTR
350341,J3C-65,1.0,REC,PLT,34.0,431220N,0733432W,DAYL,10.0,75.0,240.0,5.0,30.003797703212168,NWS
100040,Lancair IV-P,1.0,REC,PLT,54.0,037380N,0851418W,DAYL,10.0,73.0,290.0,10.0,29.9699993133545,NWS
552096,PA-18-135,1.0,REC,PLT,27.0,002604N,0801444W,DAYL,10.0,90.0,120.0,9.0,30.1299991607666,NWS
300240,DHC6,2.0,TP,PLT,43.0,414019N,0701614W,DAYL,10.0,70.0,260.0,9.0,30.0,NWS
506901,DHC-2,1.0,REC,PLT,43.0,582118N,1343435W,DAYL,10.0,54.0,120.0,9.0,29.7000007629395,UNK
552330,690B,2.0,TP,PLT,44.0,445014N,1174833W,DAYL,10.0,75.0,340.0,7.0,30.0699996948242,AUTR
450600,172N,1.0,REC,FLTI,31.0,032570N,0116580W,DAYL,12.0,75.0,220.0,9.0,29.8799991607666,UNK
509470,150M,1.0,REC,DSTU,46.0,452216N,1174849W,DAYL,10.0,57.0,164.62222297823436,5.2,29.886443759796403,AUTR
509470,T182T,1.0,REC,PLT,47.0,485847N,0123444W,DAYL,10.0,55.0,170.0,11.0,30.2700004577637,FSS
552230,PA-22-135,1.0,REC,PLT,56.0,414726N,1115116W,DAYL,10.0,73.0,200.0,5.0,29.9200000762939,AUTR
350240,U206F,1.0,REC,PLT,42.0,034568N,1043833W,DAYL,10.0,79.0,110.0,14.0,30.3400001525879,UNK
452341,500S,2.0,REC,PLT,47.0,391423N,0955320W,DAYL,9.0,77.0,80.0,6.0,30.0699996948242,COWX
452341,500S,2.0,REC,PLT,47.0,391423N,0955320W,DAYL,9.0,77.0,80.0,6.0,30.0699996948242,COWX
452341,500S,2.0,REC,PLT,24.0,391423N,0955320W,DAYL,9.0,77.0,80.0,6.0,30.0699996948242,COWX
552230,195,1.0,REC,PLT,54.0,029495N,0954021W,DAYL,10.0,82.0,320.0,3.0,30.0300006866455,AUTR
552230,172M,1.0,REC,DSTU,20.0,374943N,1213733W,DAYL,10.0,90.0,330.0,8.0,29.9699993133545,UNK
300230,PA-28-161,1.0,REC,DSTU,26.0,273920N,0080255W,DAYL,10.0,82.0,260.0,9.0,29.9400005340576,AUTR
253070,737-700,2.0,TF,PLT,55.0,472733N,1221855W,NITE,10.0,73.0,200.0,4.0,29.8700008392334,NWS
452241,152,1.0,REC,PLT,55.0,034233N,1184851W,DAYL,20.0,90.0,100.0,7.0,29.8199996948242,UNK
404192,S35,1.0,REC,PLT,55.0,305447N,0875849W,DAYL,10.0,81.0,10.0,7.0,29.9699993133545,FSS
550380,PA-28-161,1.0,REC,FLTI,63.0,413128N,0071174W,DAYL,5.0,72.0,189.00335568022248,4.0,29.9599990844727,UNK
550380,PA-28-161,1.0,REC,DSTU,38.0,413128N,0071174W,DAYL,5.0,72.0,189.00335568022248,4.0,29.9599990844727,UNK
551094,SR20,1.0,REC,FLTI,20.0,284636N,0081147W,DAYL,10.0,81.0,190.0,4.0,30.0900001525879,FSS
452240,PA-18-150,1.0,REC,PLT,33.0,271444N,0812447W,DAYL,10.0,90.0,320.0,4.0,30.0499992370605,UNK
301230,207,1.0,REC,PLT,27.0,365534N,1112654W,DAYL,10.0,91.0,187.3320526695527,8.0,29.7299995422363,AUTR
402440,PA-28-140,1.0,REC,PLT,57.0,393850N,0110438W,DAYL,10.0,82.0,181.2159526312886,3.0,30.0400009155273,NWS
300310,A2,1.0,REC,PLT,55.0,481758N,1163337W,DUSK,10.0,64.0,308.3518737120961,7.6997031327805345,30.0499992370605,AUTR
404192,172,1.0,REC,PLT,60.0,383019N,1224828W,DUSK,10.0,72.0,330.0,15.0,29.8799991607666,AUTR
402342,EAA Biplane B1,1.0,REC,PLT,49.0,412621N,0009733W,DAYL,10.0,79.0,50.0,3.0,30.0499992370605,FSS
451191,F1 Rocket,1.0,REC,PLT,37.0,391610N,0745158W,DAYL,10.0,72.0,180.0,10.0,30.0,UNK
551090,M20M,1.0,REC,PLT,59.0,391329N,1043824W,DAYL,10.0,81.0,50.0,7.0,30.2600002288818,AUTR
350401,95-B55,2.0,REC,PLT,56.0,335413N,0872015W,DAYL,5.0,72.0,240.0,6.0,30.045910575336947,AUTR
551092,172SP,1.0,REC,FLTI,38.0,252957N,0803325W,DAYL,10.0,81.0,280.0,8.0,29.8700008392334,UNK
551092,172SP,1.0,REC,DSTU,22.0,252957N,0803325W,DAYL,10.0,81.0,280.0,8.0,29.8700008392334,UNK
452470,RV-6A,1.0,REC,PLT,37.0,393454N,1202114W,DAYL,10.0,82.0,210.0,10.0,30.1399993896484,UNK
350240,7AC,1.0,REC,PLT,50.0,275739N,0803330W,DAYL,10.0,81.0,50.0,15.0,30.0,AUTR
350342,S-2R,1.0,REC,PLT,58.0,311145N,0084414W,DAYL,10.0,90.0,190.0,7.0,30.0599994659424,UNK
